# Wavelength Flux_Radius_1 Flux_Radius_2 Flux_Radius_3 Flux_Radius_4
4.888499023437500000e+03 1.862270629882812500e+03 1.589275207519531250e+02 6.634583282470703125e+01 4.409402465820312500e+01
4.889749023437500000e+03 1.839900024414062500e+03 1.280856018066406250e+02 6.109069824218750000e+01 2.225629234313964844e+01
4.890999023437500000e+03 1.752578735351562500e+03 1.408200683593750000e+02 6.210543060302734375e+01 1.947993278503417969e+01
4.892249023437500000e+03 1.739616943359375000e+03 1.326124267578125000e+02 6.454701232910156250e+01 2.584516334533691406e+01
4.893499023437500000e+03 1.768684326171875000e+03 1.558415985107421875e+02 6.319613647460937500e+01 3.263694381713867188e+01
4.894749023437500000e+03 1.758176147460937500e+03 1.364749450683593750e+02 6.906343841552734375e+01 3.167667007446289062e+01
4.895999023437500000e+03 1.792848999023437500e+03 1.379085388183593750e+02 6.468031311035156250e+01 2.484024620056152344e+01
4.897249023437500000e+03 1.848397705078125000e+03 1.573399810791015625e+02 7.589076232910156250e+01 3.077744483947753906e+01
4.898499023437500000e+03 1.806520874023437500e+03 1.512554168701171875e+02 5.873254776000976562e+01 2.541668701171875000e+01
4.899749023437500000e+03 1.863176147460937500e+03 1.537863616943359375e+02 6.459916687011718750e+01 3.487454986572265625e+01
4.900999023437500000e+03 1.882489501953125000e+03 1.625998687744140625e+02 5.403417968750000000e+01 2.463284492492675781e+01
4.902249023437500000e+03 1.871734497070312500e+03 1.576169128417968750e+02 7.062428283691406250e+01 3.509213638305664062e+01
4.903499023437500000e+03 1.869489379882812500e+03 1.563628082275390625e+02 5.019990158081054688e+01 4.164276885986328125e+01
4.904749023437500000e+03 1.899784057617187500e+03 1.508029937744140625e+02 4.882656860351562500e+01 2.806522369384765625e+01
4.905999023437500000e+03 1.953025512695312500e+03 1.550533599853515625e+02 6.142382049560546875e+01 3.702194976806640625e+01
4.907249023437500000e+03 1.913300170898437500e+03 1.753250427246093750e+02 6.814299774169921875e+01 3.198778915405273438e+01
4.908499023437500000e+03 1.979041992187500000e+03 1.695073394775390625e+02 6.133956146240234375e+01 3.060389137268066406e+01
4.909749023437500000e+03 1.951483764648437500e+03 1.669659423828125000e+02 6.631565856933593750e+01 3.434458923339843750e+01
4.910999023437500000e+03 2.010742187500000000e+03 1.710700988769531250e+02 6.465479278564453125e+01 3.147946166992187500e+01
4.912249023437500000e+03 1.979963623046875000e+03 1.565564575195312500e+02 6.989939880371093750e+01 2.604809379577636719e+01
4.913499023437500000e+03 1.967324707031250000e+03 1.649053649902343750e+02 7.088957977294921875e+01 4.701425933837890625e+01
4.914749023437500000e+03 1.991220336914062500e+03 1.730189666748046875e+02 6.696387481689453125e+01 2.564912605285644531e+01
4.915999023437500000e+03 1.884599487304687500e+03 1.642056732177734375e+02 6.197937011718750000e+01 3.448836898803710938e+01
4.917249023437500000e+03 1.900721557617187500e+03 1.562713775634765625e+02 5.785245513916015625e+01 3.380772018432617188e+01
4.918499023437500000e+03 1.955233154296875000e+03 1.907968444824218750e+02 6.316225433349609375e+01 2.624027252197265625e+01
4.919749023437500000e+03 1.873329589843750000e+03 1.707751007080078125e+02 6.399094772338867188e+01 3.382682037353515625e+01
4.920999023437500000e+03 1.931380249023437500e+03 1.658821105957031250e+02 6.419196319580078125e+01 4.060615158081054688e+01
4.922249023437500000e+03 2.015947387695312500e+03 1.418661041259765625e+02 6.709967041015625000e+01 3.030602073669433594e+01
4.923499023437500000e+03 2.117463623046875000e+03 1.909497680664062500e+02 6.746945190429687500e+01 3.776900863647460938e+01
4.924749023437500000e+03 2.104217529296875000e+03 1.919860839843750000e+02 6.750157165527343750e+01 4.185441970825195312e+01
4.925999023437500000e+03 2.130592041015625000e+03 1.988705749511718750e+02 7.487374877929687500e+01 3.489016723632812500e+01
4.927249023437500000e+03 2.129520507812500000e+03 2.068957061767578125e+02 7.064684295654296875e+01 4.744594573974609375e+01
4.928499023437500000e+03 2.187692871093750000e+03 1.848269348144531250e+02 7.340428161621093750e+01 2.907703208923339844e+01
4.929749023437500000e+03 2.190279541015625000e+03 1.915240631103515625e+02 7.902929687500000000e+01 2.491246795654296875e+01
4.930999023437500000e+03 2.065963378906250000e+03 1.839049682617187500e+02 7.421575927734375000e+01 2.785787582397460938e+01
4.932249023437500000e+03 2.137614013671875000e+03 1.755608673095703125e+02 6.800920867919921875e+01 3.621189117431640625e+01
4.933499023437500000e+03 2.057534667968750000e+03 1.944887847900390625e+02 8.560608673095703125e+01 4.320891571044921875e+01
4.934749023437500000e+03 2.088552978515625000e+03 1.694604187011718750e+02 7.026138305664062500e+01 3.996877288818359375e+01
4.935999023437500000e+03 2.107220214843750000e+03 1.838384399414062500e+02 5.682386779785156250e+01 3.500908279418945312e+01
4.937249023437500000e+03 2.093342773437500000e+03 1.534970245361328125e+02 5.916197967529296875e+01 3.066137123107910156e+01
4.938499023437500000e+03 2.104590576171875000e+03 1.862674560546875000e+02 6.054672241210937500e+01 3.081516265869140625e+01
4.939749023437500000e+03 2.066873535156250000e+03 1.478588104248046875e+02 5.750886535644531250e+01 3.473981475830078125e+01
4.940999023437500000e+03 2.022839599609375000e+03 1.516795806884765625e+02 6.443133544921875000e+01 3.370350265502929688e+01
4.942249023437500000e+03 2.057643554687500000e+03 1.681748504638671875e+02 6.741586303710937500e+01 3.204015350341796875e+01
4.943499023437500000e+03 1.979281860351562500e+03 1.659380798339843750e+02 6.304733657836914062e+01 3.056054878234863281e+01
4.944749023437500000e+03 2.104981201171875000e+03 1.881997375488281250e+02 6.521456146240234375e+01 4.755060195922851562e+01
4.945999023437500000e+03 2.048980224609375000e+03 1.723739624023437500e+02 7.841970825195312500e+01 3.188295364379882812e+01
4.947249023437500000e+03 2.009915771484375000e+03 1.783168792724609375e+02 7.620220947265625000e+01 3.246024322509765625e+01
4.948499023437500000e+03 1.924024291992187500e+03 1.729963073730468750e+02 6.837718200683593750e+01 3.317169952392578125e+01
4.949749023437500000e+03 1.923333740234375000e+03 1.689841308593750000e+02 6.125190734863281250e+01 2.325212287902832031e+01
4.950999023437500000e+03 1.934755371093750000e+03 1.757255859375000000e+02 6.551640319824218750e+01 3.235055541992187500e+01
4.952249023437500000e+03 1.908295776367187500e+03 1.722789611816406250e+02 6.497596740722656250e+01 4.441034698486328125e+01
4.953499023437500000e+03 1.929153076171875000e+03 1.608315277099609375e+02 5.799719238281250000e+01 3.716164016723632812e+01
4.954749023437500000e+03 2.016580200195312500e+03 1.774100494384765625e+02 6.823374176025390625e+01 1.887406158447265625e+01
4.955999023437500000e+03 2.052186035156250000e+03 1.745222778320312500e+02 7.152397918701171875e+01 3.390263748168945312e+01
4.957249023437500000e+03 2.106393066406250000e+03 1.854834747314453125e+02 8.011264038085937500e+01 3.098927879333496094e+01
4.958499023437500000e+03 2.147751953125000000e+03 1.966511840820312500e+02 7.486972045898437500e+01 3.548586273193359375e+01
4.959749023437500000e+03 2.079388671875000000e+03 1.797987823486328125e+02 7.845172119140625000e+01 3.224512100219726562e+01
4.960999023437500000e+03 2.139927001953125000e+03 1.892712097167968750e+02 7.574787139892578125e+01 3.585821151733398438e+01
4.962249023437500000e+03 2.120165039062500000e+03 1.714050598144531250e+02 6.849745178222656250e+01 4.387088394165039062e+01
4.963499023437500000e+03 2.124318603515625000e+03 1.776216278076171875e+02 6.089038467407226562e+01 4.388875961303710938e+01
4.964749023437500000e+03 2.054587646484375000e+03 1.724555816650390625e+02 6.862979888916015625e+01 4.888994216918945312e+01
4.965999023437500000e+03 2.043284790039062500e+03 1.780396118164062500e+02 6.163588714599609375e+01 2.610017204284667969e+01
4.967249023437500000e+03 2.023289550781250000e+03 1.765920104980468750e+02 6.044187545776367188e+01 3.615739822387695312e+01
4.968499023437500000e+03 2.073618652343750000e+03 1.570066986083984375e+02 7.367559814453125000e+01 3.097061157226562500e+01
4.969749023437500000e+03 1.976951904296875000e+03 1.576932525634765625e+02 6.155951309204101562e+01 4.218804168701171875e+01
4.970999023437500000e+03 2.045647216796875000e+03 1.798035430908203125e+02 5.888827514648437500e+01 3.971455001831054688e+01
4.972249023437500000e+03 2.124528076171875000e+03 1.733525543212890625e+02 6.951325988769531250e+01 3.076763153076171875e+01
4.973499023437500000e+03 2.177134765625000000e+03 1.744850769042968750e+02 6.630797576904296875e+01 2.546068954467773438e+01
4.974749023437500000e+03 2.117797363281250000e+03 1.855531463623046875e+02 6.911859893798828125e+01 3.179069519042968750e+01
4.975999023437500000e+03 2.208554931640625000e+03 1.934970855712890625e+02 6.615418243408203125e+01 1.789715766906738281e+01
4.977249023437500000e+03 2.263988281250000000e+03 1.824658508300781250e+02 5.878612136840820312e+01 2.727544784545898438e+01
4.978499023437500000e+03 2.242177490234375000e+03 2.064833526611328125e+02 6.285680389404296875e+01 3.016681861877441406e+01
4.979749023437500000e+03 2.245704833984375000e+03 1.973657226562500000e+02 7.155219268798828125e+01 2.859415626525878906e+01
4.980999023437500000e+03 2.221861083984375000e+03 1.836208190917968750e+02 6.828002166748046875e+01 3.844236755371093750e+01
4.982249023437500000e+03 2.191658935546875000e+03 1.868083648681640625e+02 5.812601089477539062e+01 3.484847640991210938e+01
4.983499023437500000e+03 2.149559814453125000e+03 1.982620697021484375e+02 6.641420745849609375e+01 3.196582031250000000e+01
4.984749023437500000e+03 2.138262695312500000e+03 1.903452758789062500e+02 6.516104125976562500e+01 2.736762809753417969e+01
4.985999023437500000e+03 2.095116210937500000e+03 1.725519409179687500e+02 6.122901535034179688e+01 2.461147689819335938e+01
4.987249023437500000e+03 2.015607910156250000e+03 1.547713928222656250e+02 6.597461700439453125e+01 2.841649436950683594e+01
4.988499023437500000e+03 2.012483642578125000e+03 1.636777038574218750e+02 6.268019104003906250e+01 3.914838027954101562e+01
4.989749023437500000e+03 2.051839111328125000e+03 1.595597991943359375e+02 6.272226333618164062e+01 4.067514419555664062e+01
4.990999023437500000e+03 2.089550781250000000e+03 1.636093902587890625e+02 7.296923065185546875e+01 3.987992477416992188e+01
4.992249023437500000e+03 2.021806152343750000e+03 1.855465393066406250e+02 5.925021743774414062e+01 3.932598114013671875e+01
4.993499023437500000e+03 2.034413818359375000e+03 1.637400054931640625e+02 5.631023788452148438e+01 3.303546524047851562e+01
4.994749023437500000e+03 2.017899536132812500e+03 1.706802825927734375e+02 5.333240509033203125e+01 3.444287490844726562e+01
4.995999023437500000e+03 2.001026367187500000e+03 1.725298461914062500e+02 6.447407531738281250e+01 4.104815673828125000e+01
4.997249023437500000e+03 2.059636962890625000e+03 1.644318695068359375e+02 5.501594543457031250e+01 4.060698318481445312e+01
4.998499023437500000e+03 2.010114135742187500e+03 1.765498504638671875e+02 6.024771118164062500e+01 4.534809494018554688e+01
4.999749023437500000e+03 2.087719482421875000e+03 1.702343597412109375e+02 6.314764404296875000e+01 4.347008895874023438e+01
5.000999023437500000e+03 2.032638916015625000e+03 1.728420257568359375e+02 6.844792175292968750e+01 3.280838012695312500e+01
5.002249023437500000e+03 2.062610595703125000e+03 1.607531280517578125e+02 6.743290710449218750e+01 3.842779541015625000e+01
5.003499023437500000e+03 2.051043701171875000e+03 1.407166137695312500e+02 7.153284454345703125e+01 4.259001541137695312e+01
5.004749023437500000e+03 2.046796752929687500e+03 1.635214843750000000e+02 6.829640960693359375e+01 3.973178482055664062e+01
5.005999023437500000e+03 2.093711425781250000e+03 1.874202728271484375e+02 7.747482299804687500e+01 2.689572715759277344e+01
5.007249023437500000e+03 2.009101440429687500e+03 1.680008850097656250e+02 6.265833663940429688e+01 3.848707580566406250e+01
5.008499023437500000e+03 1.961396240234375000e+03 1.462303009033203125e+02 6.511759948730468750e+01 3.456570053100585938e+01
5.009749023437500000e+03 1.932049682617187500e+03 1.462068939208984375e+02 6.607077789306640625e+01 3.705823135375976562e+01
5.010999023437500000e+03 1.923043212890625000e+03 1.458866729736328125e+02 6.451515197753906250e+01 2.877770805358886719e+01
5.012249023437500000e+03 1.839416870117187500e+03 1.584362487792968750e+02 6.064920043945312500e+01 2.217582702636718750e+01
5.013499023437500000e+03 1.840251708984375000e+03 1.549146270751953125e+02 4.837626647949218750e+01 3.871713256835937500e+01
5.014749023437500000e+03 1.880381835937500000e+03 1.536813354492187500e+02 5.631259155273437500e+01 2.879555892944335938e+01
5.015999023437500000e+03 1.923721069335937500e+03 1.572835540771484375e+02 5.899011611938476562e+01 1.896201324462890625e+01
5.017249023437500000e+03 1.920424316406250000e+03 1.718343658447265625e+02 6.426803588867187500e+01 3.481032943725585938e+01
5.018499023437500000e+03 1.967780273437500000e+03 1.730774383544921875e+02 6.829720306396484375e+01 2.822415161132812500e+01
5.019749023437500000e+03 1.955182250976562500e+03 1.651362762451171875e+02 7.589536285400390625e+01 3.825830459594726562e+01
5.020999023437500000e+03 1.972314819335937500e+03 1.798294219970703125e+02 6.341798400878906250e+01 2.195631599426269531e+01
5.022249023437500000e+03 2.008226318359375000e+03 1.614066467285156250e+02 5.530176925659179688e+01 4.498267364501953125e+01
5.023499023437500000e+03 2.029412109375000000e+03 1.670106811523437500e+02 6.205666732788085938e+01 4.063352966308593750e+01
5.024749023437500000e+03 2.073982910156250000e+03 1.695582427978515625e+02 6.401504516601562500e+01 1.938120651245117188e+01
5.025999023437500000e+03 1.974329833984375000e+03 1.644129486083984375e+02 6.786314392089843750e+01 2.645522117614746094e+01
5.027249023437500000e+03 2.005149047851562500e+03 1.782892608642578125e+02 5.733214950561523438e+01 2.342000770568847656e+01
5.028499023437500000e+03 1.979473754882812500e+03 1.661749877929687500e+02 6.426897430419921875e+01 4.213425064086914062e+01
5.029749023437500000e+03 1.965000244140625000e+03 1.748497009277343750e+02 7.128142547607421875e+01 3.105384826660156250e+01
5.030999023437500000e+03 1.901473510742187500e+03 1.604100036621093750e+02 6.680444335937500000e+01 3.303850173950195312e+01
5.032249023437500000e+03 1.910983886718750000e+03 1.764890747070312500e+02 7.841574096679687500e+01 2.987714385986328125e+01
5.033499023437500000e+03 1.962919921875000000e+03 1.510623931884765625e+02 7.172081756591796875e+01 2.186612510681152344e+01
5.034749023437500000e+03 1.979851562500000000e+03 1.853869934082031250e+02 5.064964675903320312e+01 2.016990089416503906e+01
5.035999023437500000e+03 1.936849975585937500e+03 1.959400024414062500e+02 6.670313262939453125e+01 4.241075897216796875e+01
5.037249023437500000e+03 1.908174804687500000e+03 1.528052062988281250e+02 6.663787841796875000e+01 2.839448547363281250e+01
5.038499023437500000e+03 1.881470458984375000e+03 1.794796752929687500e+02 6.691775512695312500e+01 2.650486183166503906e+01
5.039749023437500000e+03 1.866131713867187500e+03 1.708529205322265625e+02 6.513523101806640625e+01 3.383622360229492188e+01
5.040999023437500000e+03 1.873877441406250000e+03 1.754188842773437500e+02 6.125381088256835938e+01 2.550009536743164062e+01
5.042249023437500000e+03 1.797681030273437500e+03 1.585619812011718750e+02 6.082629013061523438e+01 4.238920593261718750e+01
5.043499023437500000e+03 1.840445922851562500e+03 1.332634124755859375e+02 5.909920501708984375e+01 2.441093063354492188e+01
5.044749023437500000e+03 1.853127075195312500e+03 1.494764709472656250e+02 6.736283874511718750e+01 2.910849952697753906e+01
5.045999023437500000e+03 1.793072998046875000e+03 1.380470886230468750e+02 6.117171859741210938e+01 2.783293533325195312e+01
5.047249023437500000e+03 1.838491577148437500e+03 1.720630645751953125e+02 5.511740875244140625e+01 2.918132019042968750e+01
5.048499023437500000e+03 1.780915161132812500e+03 1.605735015869140625e+02 5.492462921142578125e+01 3.071810722351074219e+01
